Sales/Revenues,Gross Margin,EBITDA,EBITDA Margin,Net Income Before Extras,Total Debt,Net Debt,LT Debt,ST Debt,Cash,Free Cash Flow,Total Debt/EBITDA,Net Debt/EBITDA,Total MV,Total Debt/MV,Net Debt/MV,CFO/Debt,CFO,Interest Coverage,Total Liquidity,Current Liquidity,Current Liabilities,EPS Before Extras,PE,ROA,ROE,InvGrd,Rating
0.005439131,0.003108366,0.01166311,0.006194105,-0.521314796,0.092558392,0.078437084,0.13788493,-0.620313251,2.596839633,-1.213744015,0.079962825,0.066004337,0.328817328,-0.177796173,-0.188423077,-0.006362864,0.085606837,0.026801599,-0.953298707,3.382452929,-0.179250562,-0.51396648,1.914125338,-0.528683805,-0.509565651,0,Ba3
0.004266762,-0.008704561,-0.041167685,-0.045247708,-0.577597658,0.054792657,0.060948771,0.095884776,-0.618979608,-0.510424384,-1.651679389,0.100080265,0.106500683,0.07232935,-0.016353342,-0.010613154,0.253444803,0.322123645,0.049131985,-0.644020213,-0.335246879,-0.263508866,-0.548913043,1.53171436,-0.582197788,-0.567928044,0,Ba3
0.001618239,-0.004111723,-0.026476084,-0.028044116,-0.540669232,0.059444665,0.065954423,0.107209502,-0.721348179,-0.393613528,-1.602360782,0.088257317,0.094944236,0.119356875,-0.053524332,-0.047707888,0.356103152,0.43671585,0.163325332,-0.828109958,-0.213518819,-0.228976426,-0.494736842,1.356664332,-0.548864761,-0.532635014,0,Ba3
0.00962482,-0.011626282,-0.023721295,-0.033021957,1.667963263,-0.026976757,-0.026541065,-0.019922999,-0.337005147,-0.115967494,-3.030544921,-0.003334412,-0.002888281,-0.003542132,-0.023518387,-0.023080562,0.076804466,0.047758366,0.299859597,-0.398989899,-0.078154863,-0.041055818,1.855263158,-0.646265903,1.634425492,1.713981376,0,Ba3
0.026065421,-0.004972318,0.018421789,-0.007452879,1.4728794,0.027167003,0.036867026,0.034983339,-0.341245978,-0.488601282,1.37141998,0.008586928,0.018111436,0.181592934,-0.130692737,-0.122484341,0.034889932,0.063002321,0.293354036,0.83341221,-0.487528717,-0.002093332,1.620689655,-0.477757824,1.461843885,1.706097983,0,Ba3
0.028455426,0.023054331,0.113154682,0.082367275,2.034539737,0.049000489,0.047474756,0.055902562,-0.276499375,0.352572417,-0.186638554,-0.057632633,-0.05900337,0.588647922,-0.339690126,-0.340649698,-0.166167682,-0.125310057,0.316543115,-0.476066383,0.341418527,0.008286609,2.13253012,-0.412115017,2.02168195,2.227563143,0,Ba3
0.012495601,0.044769133,0.120309745,0.106483606,1.876976238,0.019101604,0.017822598,0.019256386,0.009048136,0.175578719,0.599213491,-0.090339341,-0.091480937,0.607918276,-0.366198043,-0.366993759,0.056493287,0.076679454,0.2319568,-0.182327318,0.153647037,0.018995155,1.96875,-0.37205027,1.872553256,2.045716244,0,Ba3
-0.007684243,0.068736521,0.118931007,0.127597761,0.229568281,0.009750558,0.004692708,0.009677295,0.014510629,1.147329193,1.381603755,-0.097575819,-0.102095979,0.702383256,-0.406860602,-0.409831977,0.310371117,0.323145792,0.148431435,-0.452756712,1.04017707,0.052554803,0.34562212,0.463335596,0.227344226,0.204531251,0,Ba3
-0.014948413,0.072999913,0.089401421,0.105942612,0.154143818,-0.044722916,-0.043943548,-0.045503108,0.01305253,-0.128743905,0.154848322,-0.123117391,-0.122401961,0.190638284,-0.197676399,-0.197021506,0.040824382,-0.00572728,0.079273783,0.328342798,-0.137309696,0.009950229,0.285087719,-0.075191129,0.153431176,0.128063577,0,Ba3
-0.023369295,0.057626373,0.007754601,0.03186664,0.00637614,-0.047021785,-0.049704239,-0.044925001,-0.19133626,0.366309733,0.66545053,-0.054354888,-0.057016728,-0.218545641,0.219493657,0.216060176,0.235242743,0.177156327,0.004535699,-0.648036649,0.297122353,0.053354413,0.088461538,-0.283332762,-0.003882174,-0.020384174,0,Ba3
-0.012737602,0.042830727,-0.019716477,-0.007065391,-0.056417513,-0.022435293,-0.023063468,-0.019523353,-0.21348637,0.044104099,-0.828700038,-0.002773519,-0.003414418,-0.236700555,0.28070933,0.27988607,-0.041935705,-0.063433846,-0.018012906,-0.639079148,0.048214333,-0.003905829,-0.007017544,-0.231925866,-0.062237669,-0.085569708,0,Ba3
-0.00137259,0.034885936,-0.007305631,-0.005943255,-0.073763607,-0.021704089,-0.018383222,-0.018391148,-0.235929343,-0.371167419,-0.923279042,-0.014504325,-0.011159067,-0.238103304,0.28402774,0.288385961,-0.12191198,-0.140971105,-0.039094007,-0.017041199,-0.365376693,-0.009141114,-0.047945205,-0.20050083,-0.083529985,-0.100884079,0,Ba3
0.00432245,0.030362006,-0.01446629,-0.018714556,-0.087004869,-0.021074605,-0.019197196,-0.018374473,-0.209469607,-0.243171219,-0.769543259,-0.006705426,-0.004800396,0.091332551,-0.103000082,-0.101279766,0.058575062,0.036268856,-6.51E-05,-0.160318694,-0.206741801,-0.045955861,-0.085324232,0.192988686,-0.095033041,-0.175925994,0,Ba3
0.016296347,0.029393037,0.008619514,-0.00755619,-0.039445666,-0.026507676,-0.033966309,-0.02566247,-0.095212671,0.772838929,-0.122416626,-0.03482718,-0.042221832,0.396198584,-0.302755363,-0.308097319,0.057927343,0.029885434,0.037222046,-2.854964671,0.680896073,0.054693195,-0.038869258,0.445142804,-0.053267166,-0.129659126,0,Ba3
0.019665691,0.013930306,-0.018474542,-0.037409448,-0.13119442,-0.034395536,-0.031445365,-0.033810208,-0.082269245,-0.326789456,2.414355231,-0.016220666,-0.013214982,-0.017878748,-0.016817668,-0.013812996,0.135417226,0.096365118,-0.00890576,1.086452293,-0.352352072,0.039458138,-0.130742049,0.129422701,-0.142734909,-0.206524265,0,Ba3
0.023838432,0.002572271,-0.043811932,-0.066068788,-0.134365776,-0.030616539,-0.033697168,-0.06076349,2.473792587,0.475436983,5.425246981,0.013799989,0.010578118,-0.419724258,0.670555718,0.665248459,0.072561966,0.039724182,-0.033184963,4.542960564,0.308274907,0.127774542,-0.136690647,-0.32790338,-0.144660349,-0.205981885,0,Ba3
0.002518968,-0.091279903,-0.006992939,-0.009492916,-0.036494684,-0.024231726,-0.024653105,-0.02375347,-0.063962093,0.044987856,0.843330406,-0.017360173,-0.017784496,-0.395175384,0.613308246,0.61261079,0.045413166,0.020081835,0.012011761,-0.176772719,0.0173548,0.027147624,-0.037877698,-0.371623421,-0.037211364,-0.062130873,0,Ba3
0.602206223,0.373413603,0.904065074,0.188404885,0.153196861,4.982921121,7.961118165,5.3019386,1.15162536,-0.516897859,-1.480333805,2.142183414,3.706306929,1.437118731,1.454918843,2.676936686,-0.896243262,-0.379226357,-0.4640974,-0.984258371,-0.827239047,1.79635321,-0.143518519,0.847340784,-0.500107939,-0.257918975,0,Ba3
0.883143993,0.497460169,1.473724495,0.313600519,1.192376157,5.24500928,10.05468661,5.537830904,1.559948443,-0.584607992,-1.531429413,1.52453761,3.468843973,1.505418148,1.492601942,3.412311802,-0.809714658,0.18832698,-0.530036708,-1.001741014,-0.866979962,2.122782982,0.565789474,0.043400067,-0.026590729,0.419088611,0,Ba3
1.282927381,0.609859982,2.084133001,0.350971359,1.540018914,0.002578704,0.026790782,-0.024454148,1.68707483,-0.425702811,-1.884403169,-0.674923614,-0.667073121,0.484320329,-0.324553958,-0.308241642,0.934089955,0.93907363,-0.611448228,-1.310541311,-0.297396752,-0.182618262,0.713286713,-0.13859109,0.688502889,0.817922729,0,Ba3
0.384768453,0.141471574,0.54449414,0.115348624,0.647919243,-0.058483755,-0.049787686,-0.068526573,0.294776119,-0.356363636,-2.230767204,-0.39040482,-0.384774262,-0.195197163,0.169871748,0.180677476,1.82543821,1.660168394,-0.130530812,-25.28571429,-0.311937723,-0.064567241,0.421621622,-0.443818745,0.091183905,0.178853998,0,Ba3
0.177565097,0.054339213,0.220155652,0.036167763,0.311946903,-0.068052332,-0.065593386,-0.075065274,0.157342657,-0.147368421,-3.677852349,-0.236205907,-0.234190795,-0.256212134,0.25297487,0.256281724,1.320179383,1.162297129,-0.036991702,87,-0.129230363,-0.020828905,0.176470588,-0.374275796,-0.148962502,-0.076492282,0,Ba3
0.179035449,0.051148604,0.202567823,0.019967105,0.342920354,-0.066258704,-0.065484608,-0.085726719,0.559440559,-0.09122807,-3.395973154,-0.223543685,-0.222900194,-0.386463224,0.521898784,0.523160905,1.401292124,1.242197253,-0.004402074,186,-0.094892198,0.004038257,0.205882353,-0.490140335,-0.120728489,-0.095499956,0,Ba3
-0.018078593,-0.012903212,-0.020520718,-0.002493204,0.183235867,-0.051548601,-0.050193477,-0.059534467,0.129113924,-0.094405594,-4.077586207,-0.031677983,-0.030294527,-0.450980085,0.72753556,0.730002738,0.83489905,0.740310078,0.097191199,0.71559633,-0.145400131,0.059668013,0.171428571,-0.53033594,0.233645013,0.088211013,0,Ba3
-0.005314477,-0.017739255,-0.045681656,-0.040587657,0.109640832,-0.015331244,-0.015359741,-0.037485448,0.534682081,-0.014440433,-1.211764706,0.031803135,0.031773363,-0.63191291,1.675096349,1.675020388,0.062923884,0.046628407,0.086049498,2.739130435,-0.047363552,0.034556772,0.103174603,-0.666885132,0.14262696,0.014214026,0,Ba3
0.003867064,-0.009468443,-0.047533309,-0.051211018,-5.484739677,-0.026621385,-0.052619819,-0.048286072,0.521613833,1.288135593,0.117056856,0.021955583,-0.005340551,-0.415290578,0.664722141,0.620258437,0.273658549,0.239754098,0.091336472,-0.276470588,1.109083147,0.084903663,-5.494296687,-1.129960885,-5.938640464,-6.4875914,0,Ba3
0.013716703,-0.013238392,-0.041411595,-0.054392908,-6.12567325,-0.070552147,-0.078985588,-0.092586266,0.4870317,0.355932203,-0.321070234,-0.030399452,-0.039197236,-0.508120454,0.889584001,0.872437878,0.12734902,0.047814208,0.114243359,0.623529412,0.432036503,-0.053144188,-6.136882238,-1.096159087,-6.838595748,-7.629020158,0,Ba3
0.011714493,-0.010796359,-0.040720721,-0.051826219,-5.81450253,-0.039510925,-0.040279395,-0.062808751,0.558912387,-0.012345679,-0.49122807,0.001261049,0.000460346,-0.487160422,0.872884713,0.871385337,-0.077885385,-0.114318707,0.090370659,2.136363636,0.01746104,-0.029303234,-5.825000102,-1.098101317,-6.32476515,-7.351826194,0,Ba3
-0.003877287,-0.015216125,-0.074223035,-0.070613087,-5.784184514,-0.055141243,-0.058666046,-0.035578296,-0.423766816,0.061776062,0.168067227,0.0206117,0.016804446,-0.422275472,0.635483631,0.629381823,-0.040642955,-0.093541203,0.024587073,-1.096256684,0.173585525,-0.095258256,-5.797909507,-1.120645192,-6.224267023,-7.410327995,0,Ba3
-0.022729845,-0.012198418,-0.101346298,-0.08043015,-6.039182283,-0.074440277,-0.07635468,-0.04450895,-0.540489642,-0.014652015,-11.5,0.029940351,0.027810099,0.115797791,-0.170494882,-0.172210838,0.206321541,0.116518163,-0.021832734,-1.096899225,0.126785431,-0.125518672,-6.04316557,-1.220985409,-6.528416087,-7.724945538,0,Ba3
-0.043484172,-0.014648042,-0.116446125,-0.07628264,-1.038030424,-0.079347214,-0.062735849,-0.052291492,-0.507575758,-0.427160494,-0.107784431,0.041988373,0.06078884,-0.160331613,0.096448154,0.11623135,-0.253136672,-0.312396694,-0.050217105,-0.772357724,-0.266561235,-0.218969555,-1.037225041,-23.52930133,-1.042471253,-1.057086778,0,Ba3
-0.089018041,-0.006486699,-0.186701728,-0.107225366,-1.13765324,-0.100070721,-0.099466279,-0.1187249,0.187984496,-0.120833333,2.18226601,0.106518292,0.107261085,-0.08598467,-0.015411328,-0.014749582,0.067733711,-0.039113429,-0.110946382,0.456521739,-0.05647791,-0.068202147,-1.137675793,-7.619280045,-1.156360157,-1.214837742,0,Ba3
-0.075912774,0.001001445,-0.144944708,-0.074711547,-1.135330579,-0.086940923,-0.08198343,-0.133621221,1.385214008,-0.232727273,0.549160671,0.067836215,0.073634013,-0.238805579,0.199508166,0.206021147,-0.008382557,-0.094594595,-0.084835249,-23.33333333,-0.213030166,-0.025035096,-1.13507625,-6.631043874,-1.154250608,-1.217350613,0,Ba3
-0.102066831,0.004383921,-0.164296998,-0.06931552,-1.119490358,-0.115163836,-0.109558551,-0.170882171,1.642023346,-0.28,0.419664269,0.058792537,0.065499803,-0.322136901,0.305331651,0.313600869,-0.084354615,-0.18980344,-0.100807069,-27.72222222,-0.252179724,-0.037201685,-1.118373273,-6.72216662,-1.137594427,-1.186819358,0,Ba3
-0.10440846,0.011659899,-0.135663754,-0.034903356,-0.595334686,-0.12524558,-0.121142857,-0.158987342,0.967213115,-0.24535316,0.199294533,0.012053358,0.016799943,-0.319581297,0.285611889,0.291641637,-0.025951756,-0.147943524,-0.082025861,-12.08,-0.237214039,-0.010676157,-0.596291011,0.684132041,-0.510011603,-0.134179565,0,Ba3
0.174510167,0.048155472,0.126414483,-0.04094733,0.965761185,2.061986257,5.149978308,1.853482667,5.971428571,-0.641839642,-3.583574879,1.71834631,4.459780907,-0.186867222,2.765661332,6.563378992,-0.630646867,0.130954359,-0.210725444,-1.335781742,-0.771790144,0.569436184,1.026315789,-0.579738514,0.668033622,0.571372288,0,Ba3
0.224132519,0.027228051,0.166102524,-0.047405053,1.56398749,0.621627486,0.772670785,0.37877551,9.971428571,-0.439523058,-3.967530331,0.390638769,0.520167157,-0.13969277,0.884940046,1.060504903,-0.435932039,-0.085292439,-0.302806613,-3.09413976,-0.671560985,0.706489362,1.663716814,-0.657822396,1.165100714,1.026624593,0,Ba3
0.210532106,-0.001118376,0.145170156,-0.053992645,-0.394756664,0.697404687,0.832755322,0.662491703,7.238244514,-0.970799142,0.380446688,0.482229427,0.60042223,0.303706966,0.301982674,0.405794984,-0.466128686,-0.093805133,-0.34171085,-1.595783612,-0.976823021,0.259823534,-0.386740331,1.149267718,-0.513214286,-0.456810236,0,Ba3
0.172686074,-0.006202936,0.145170156,-0.023465625,-0.31379433,0.419627222,0.479717963,0.427113597,0.184673178,-0.95620357,0.204245685,0.239665073,0.292137795,0.237460941,0.147210203,0.195769704,-0.430215165,-0.191117858,-0.375265367,-4.167935702,-0.962741695,0.175402744,-0.30625,0.782217043,-0.417967504,-0.346956387,0,Ba3
0.172686265,-0.006202644,0.145170156,-0.023465625,-0.31379433,0.419627222,0.479717963,0.427113597,0.184673178,-0.95620357,0.204245685,0.239665073,0.292137795,0.194655707,0.188315133,0.238611144,-0.430215165,-0.191117858,-0.375265367,-4.167935702,-0.962741695,0.175402744,-0.30625,0.637192801,-0.417967504,-0.346956387,0,Ba3
0.17139719,0.027829494,0.049665672,-0.103913849,-0.222046208,0.354778431,0.345763891,0.359225311,0.194187982,0.953021978,-0.06701318,0.29067624,0.282088032,0.044922253,0.296531741,0.287912548,-0.514138447,-0.34176561,-0.367659562,-0.736771149,0.724798746,0.132334794,-0.217948718,0.299903624,-0.350762413,-0.267077831,0,Ba3
0.12655628,0.026791873,0.049665672,-0.068255975,-0.242213465,0.201707134,0.183401047,0.201494951,0.210494017,3.106874639,0.068997788,0.14484769,0.127407393,0.692147005,-0.2898342,-0.300649041,-0.440594455,-0.327758496,-0.245815314,-0.836849802,2.836621504,0.070486412,-0.242236025,1.174895721,-0.341686148,-0.274315692,0,Ba3
0.179460211,-0.003811819,0.272840434,0.079164409,-0.190461495,0.202514181,0.20300034,0.20464438,0.114298865,0.125361063,0.196209801,-0.055251299,-0.054869614,0.347049416,-0.10729857,-0.106935513,-0.381104959,-0.255770065,-0.241781852,0.110298726,0.035020997,0.087285905,-0.204968944,0.650189036,-0.334094585,-0.278630626,0,Ba3
0.206642286,-0.023265604,-0.02292483,-0.190253804,-0.373295392,0.221197267,0.18385004,0.261793682,-0.984665671,12.48528139,0.340284109,0.249849322,0.211626443,-0.76702524,4.241742886,4.08146638,-0.330774854,-0.182745329,-0.887095442,-2.369364959,14.88349185,-0.150843214,-0.369230769,-0.633189829,-0.500438993,-0.394831045,0,Ba3
0.109337407,-0.018499447,-0.02464266,-0.120782783,-0.359357156,-0.031249802,-0.345767784,-0.028030623,-0.867656989,4.912185147,-0.434679022,-0.00677429,-0.32923829,-0.487202543,0.889150199,0.275815338,0.151613547,0.115625565,-0.89315883,5.308020809,5.738599474,-0.122634638,-0.383333333,-0.173695978,-0.49538373,-0.448803768,0,Ba3
0.049149486,-0.018661469,-0.022864239,-0.068647764,-0.364536487,-0.101677091,-0.503549105,-0.101745509,0.055555556,4.971849742,-0.914604404,-0.080657041,-0.491932667,-0.348247534,0.378317171,-0.238282058,0.433458177,0.287707926,-0.890855855,5.001157496,5.198873767,-0.036621817,-0.448275862,0.179375,-0.501242797,-0.449806792,0,Ba3
0.010483138,-0.006523115,0.02971241,0.019035379,-0.238548904,-0.116948475,-0.638303035,-0.117007403,0.016129032,15.42166838,-1.368351067,-0.142429057,-0.648739466,0.590399537,-0.44476093,-0.772574649,0.657928072,0.464037481,-0.883730118,15.63461653,17.49163328,-0.111949766,-0.380952381,1.56555891,-0.408147394,-0.362251622,0,Ba3
0.009769784,0.007742318,0.174462438,0.163092098,0.281862317,-0.2044114,-0.73487849,-0.204504722,0.023684211,15.08785593,-1.829464704,-0.322593184,-0.774261243,1.914553618,-0.727029343,-0.909035126,1.267692167,0.804153057,0.160441243,15.27388775,14.66805671,0.026790027,0.036585366,1.805209102,0.179826776,0.071483723,0,Ba3
0.030279236,0.019067029,0.207519052,0.172032808,0.574876984,-0.019163239,-0.653854118,-0.019181302,0.015306122,1.084736172,-2.843834802,-0.187725359,-0.713341218,1.610928668,-0.624335006,-0.867425446,0.556660204,0.526830575,0.371215379,1.086272766,0.902548633,0.095760365,0.297297297,0.658668133,0.435655891,0.321442567,0,Ba3
0.062680262,0.024112195,0.266475079,0.191782953,0.959294424,-0.019590283,-0.867870875,-0.019627212,0.052631579,0.870694923,-14.99898763,-0.225875219,-0.89567129,1.615683916,-0.625181325,-0.94948356,0.296400912,0.271003549,0.406767179,0.871552707,0.689348579,0.10734678,0.84375,0.162063296,0.761147172,0.617078264,0,Ba3
0.126948427,0.02123764,0.329486896,0.179720767,1.196977551,-0.314584089,-1.135446108,-0.314787531,0.084656085,0.224277132,2.093622143,-0.484450598,-1.101878811,1.263871173,-0.697238654,-1.059829269,0.601215502,0.097498359,0.49921294,0.224395024,0.038692044,0.178671715,1.230769231,-0.174753013,0.984844084,0.74686814,0,Ba3
0.121292357,0.015222989,0.25593613,0.120092411,0.674566088,-0.31186092,-1.167327848,-0.312053536,0.053984576,0.09454821,0.263427315,-0.452090463,-1.133230041,1.266393931,-0.696371964,-1.073828442,0.447171641,-0.004144825,0.400653078,0.09457972,0.00110284,0.093341622,0.705882353,0.080371883,0.544003748,0.345572078,0,Ba3
0.052978621,-0.054017196,-0.028713193,-0.077593684,0.058628236,0.985697985,1.086349749,1.071529029,0.681098767,0.409414961,-6.881113984,1.044399239,1.14802639,0.510275936,0.314790401,0.381436661,-0.468430137,0.055536208,-0.324335001,1.248860655,-0.10485683,0.574514502,-0.08185603,0.301851157,-0.208687578,-0.027806855,1,Baa1
0.28968426,-0.070392887,0.213282966,-0.059241668,-0.20811032,0.028800066,0.007931208,0.15117982,-0.506369942,0.205672993,-2.168561269,-0.152052677,-0.169252891,-0.05025726,0.083241045,0.061268001,-0.095188886,-0.069128051,-0.052043579,-1.438947583,0.59988674,-0.246399459,-0.339135523,0.276830178,-0.400926822,-0.528295664,1,Baa1
0.085492571,0.022042505,0.108047025,0.020779053,-0.403741458,0.592407563,0.717474232,0.466166088,1.430027001,0.374009488,0.662548526,0.437129685,0.550001234,0.484966134,0.072351852,0.156575767,-0.195412722,0.281230845,0.008800851,-0.219201319,-0.097091188,0.521760438,-0.42421466,1.71295457,-0.479023179,-0.433692374,1,Baa1
0.141634996,-0.121081095,0.069439311,-0.063237949,0.950749715,0.000182798,0.051930542,0.048878115,-0.19475855,-0.112770562,-0.364247777,-0.064759558,-0.016371922,0.21464297,-0.176560773,-0.133958659,-0.114378142,-0.114218396,-0.131358638,0.03056706,0.11233089,-0.202369948,1.173221187,-0.460714891,0.664847377,0.699500164,1,Baa1
-0.018670125,1.484168058,0.100228751,0.121159319,2.121981817,-0.085613235,-0.029059031,-0.204011895,0.38837062,-0.20905798,-0.075449971,-0.16891196,-0.117510027,0.268089003,-0.278926008,-0.234327088,0.155336557,0.056423945,-0.109011154,-1.253527981,-0.087902329,-0.132831214,2.49170266,-0.629371895,1.666640033,1.201270995,1,Baa1
-0.140417139,1.826390517,0.028790264,0.196845366,0.600401012,-0.085780352,-0.07699137,-0.24110524,0.724166858,-0.10852595,0.454261575,-0.111364305,-0.102821491,0.34349283,-0.319520334,-0.312977772,0.304548376,0.192646066,0.025726939,-1.246008232,-0.180012279,0.087181687,0.606694561,-0.146378263,0.601732429,0.295246121,1,Baa1
0.060509747,0.011366106,0.082875282,0.021092292,0.084537251,0.04104907,0.06106688,0.255975107,-0.452246204,-0.012588914,-0.132060657,-0.038625339,-0.020139298,0.26618752,-0.177810705,-0.161996131,-0.011786092,0.028779704,-0.027524457,-4.221829577,0.135124577,-0.130129796,0.103515625,0.168020924,0.067674313,-0.030907323,1,Baa1
0.183170911,0.045415987,0.249654975,0.056191988,0.324574345,0.106302711,0.208670832,0.390777364,-0.546619585,-0.167994019,0.025321628,-0.114713514,-0.032796255,0.215020295,-0.0894767,-0.005224509,0.126041271,0.245742952,0.107950361,-3.792922266,-0.080458001,-0.095195687,0.370507813,-0.093946046,0.209925869,0.068294542,1,Baa1
0.115662458,0.033667216,0.154015606,0.034374655,0.22132674,0.062680658,0.139109,0.107328764,-0.172291606,-0.157386429,0.181328668,-0.079145184,-0.012917099,0.183515435,-0.102096438,-0.037524862,0.139471184,0.210893787,0.139309229,-0.133125387,-0.189919752,0.04016014,0.241946903,-0.029005978,0.13323497,0.102365715,1,Baa1
0.108498717,-0.001748818,0.174602342,0.059634294,0.056738415,0.240576233,0.191063159,0.124391185,1.058594539,0.433309809,0.821945984,0.056166813,0.014013948,-0.327818477,0.845599316,0.771932259,0.034584919,0.283481247,-0.084499761,-0.538477471,0.015300145,0.411709001,0.073630706,-0.367111873,-0.090124348,0.11321799,1,Baa1
0.108498717,-0.001748818,0.174602342,0.059634294,0.056738415,0.301498015,0.387417268,0.142162033,1.423326963,-0.032949511,0.821945984,0.108033005,0.181180072,-0.154240603,0.538846681,0.640441913,-0.013843429,0.283481247,-0.084499761,-2.296223957,-0.30224385,0.385940775,0.073630706,-0.207686161,-0.090124348,0.11321799,1,Baa1
-0.002293316,-0.014237786,-0.036290553,-0.034074254,-0.024053742,0.024849648,0.048118607,0.155908656,-0.479145404,-0.050418143,-0.319379413,0.063442851,0.08758739,0.32536016,-0.226739004,-0.209180857,-0.138359226,-0.116948949,0.006141915,2.921606434,0.088097125,-0.12729999,-0.053847175,0.400571803,-0.056569626,0.048591866,1,Baa1
0.045988803,-0.014237786,0.006984575,-0.037289812,0.013467092,-0.099629591,-0.122027024,-0.060384359,-0.229860894,0.02545208,-0.341817294,-0.105874653,-0.128116455,0.115723026,-0.193017523,-0.213091759,0.027227018,-0.075115571,0.051322367,-0.716367415,0.139231748,-0.099874038,-0.017300119,0.135126576,0.057676875,0.081304672,1,Baa1
0.036336046,0.034452703,0.068950652,0.031469078,0.011108796,-0.10570653,-0.144852864,-0.109930566,-0.069657465,0.034059402,0.20164528,-0.163391278,-0.200012472,0.179972039,-0.242107787,-0.275285182,0.29778935,0.160604593,0.115687379,0.129552763,-0.035148079,0.071729059,0.048353909,0.12537679,0.055167342,-0.081532962,1,Baa1
0.027384592,0.08146622,0.123387512,0.093446188,0.122685004,0.095160273,0.095929425,0.080156377,0.155905698,0.091482594,0.104352932,-0.025127162,-0.024442542,0.336960268,-0.180856081,-0.180280793,0.03290622,0.131197847,0.136788707,0.59973572,-0.070193125,0.173883002,0.165240882,0.156365546,0.053745951,-0.017309935,1,Baa1
0.074308153,0.065734594,0.099886592,0.023810444,0.116209779,-0.003608227,0.013866756,-0.052577365,0.396216716,-0.055204976,-0.098527799,-0.094096098,-0.078207552,0.24962225,-0.202643532,-0.188659266,0.067261812,0.06341093,0.089197248,-0.397533093,-0.072684837,0.018850396,0.120528147,0.13104436,0.065151587,0.040745036,1,Baa1
0.02197524,0.032125453,0.005254628,-0.016361857,-0.025511948,0.00763851,0.005564525,0.068111922,-0.221152127,0.017595604,-0.346507872,0.00237162,0.000308604,0.130028859,-0.108305758,-0.110140441,-0.050103989,-0.042848269,0.046816773,-1.34338465,0.127945204,-0.097833229,-0.014258114,0.166387446,-0.026304958,0.048424348,1,Baa1
-0.024945284,0.034473419,0.087783322,0.115612926,0.22672548,0.092899044,0.126484459,0.116369021,-0.037133191,-0.01351516,-0.394056839,0.004703034,0.035577666,0.007186507,0.085098757,0.118448973,-0.124462697,-0.043125514,0.075805495,0.027992045,-0.091018611,0.085264178,0.245859873,-0.175468469,0.253183098,0.378635605,1,Baa1
0.100280242,0.022365432,0.163021074,0.057022699,0.15855573,1.540429564,3.004532477,1.285362421,3.777777778,0.488055917,0.204472117,1.184336022,2.443208338,0.079123047,1.354154631,2.710988315,-0.571697082,0.088074056,-0.4858748,-0.214098155,0.074250827,0.385202625,0.183035714,-0.083530353,-0.001918071,0.128046011,1,Baa1
0.118911067,0.017291445,0.162510072,0.038965613,0.150841346,-0.15314072,5.215288568,-0.064660004,-0.394654088,-0.500112208,0.696023285,-0.2715253,4.346427971,0.197448653,-0.292781729,4.190463681,0.587941399,0.344764795,-0.55026982,-0.542242462,-0.490506452,-0.018853467,0.164556962,0.03471641,-0.000210995,0.111876132,1,Baa1
0.123448014,0.02235445,0.184640389,0.054466395,0.185096154,-0.035834848,6.255219193,0.087701482,-0.373034591,-0.442437276,0.239607831,-0.186111412,5.124400807,0.090767189,-0.116069498,5.65118005,0.192561585,0.149827952,-0.553124977,-0.470163474,-0.441409541,-0.001839209,0.202531646,-0.087625242,-0.009772599,0.125988127,1,Baa1
0.093226879,0.01628031,0.138390141,0.041312886,0.127501429,-0.040184669,-0.315030262,0.080080103,-0.371552403,0.448687755,-0.118563293,-0.156865882,-0.398299422,0.061821914,-0.096072774,-0.354920384,-0.005888617,-0.045836525,-0.400420855,2.78251009,0.614202728,-0.102535709,0.14,-0.062544948,-0.026572457,0.060458429,1,Baa1
0.061914541,0.00274687,0.073905985,0.011293742,0.076306331,-0.05883043,-0.123519491,0.000307977,-0.24717999,0.074114625,0.125503156,-0.123601322,-0.183838298,0.119688734,-0.159439843,-0.217213715,0.167655692,0.098962676,-0.272515311,0.942975976,0.069221777,0.004575962,0.076923077,0.057145186,-0.049284096,0.054952511,1,Baa1
0.03736534,-0.004974747,0.04613593,0.008454068,0.06097561,-0.001989432,0.142587299,0.000153811,-0.010981912,-0.281648771,0.076611568,-0.046002884,0.092198008,0.109088513,-0.10015235,0.030199625,0.103123848,0.100928563,-0.12320262,-0.632858033,-0.35399568,0.111991749,0.071698113,0.072866872,-0.054129162,0.052113553,1,Baa1
0.023040175,-0.015730576,0.025288269,0.002196561,0.04308094,0.31138743,0.909217318,0.000153811,1.624025325,-0.169023569,-0.225619195,0.279042977,0.862128019,0.132678744,0.157777828,0.685587751,-0.306094806,-0.090022093,0.010535909,-1.116294683,-0.420832346,0.434775884,0.061594203,0.107421443,-0.01638625,0.036002742,1,Baa1
0.032339047,-0.021288548,0.024676725,-0.007423538,0.049442191,0.313074183,0.862168428,0.057593289,1.522884013,-0.148721906,0.09015546,0.281452226,0.817322975,0.191947425,0.101623032,0.562275436,-0.176386575,0.081465389,0.024676741,-0.938944854,-0.387659835,0.390202703,0.073684211,0.166476254,0.015047425,0.039667246,1,Baa1
